timestamp,model_id,task,dataset_split,dataset_size,seq_len,batch_size,dtype,method,rank,budget,scope,backend,attn_mode,seed,calib_dataset,calib_split,calib_samples,calib_batches,calib_seed,calib_seq_len,calib_source,eval_target,metric_name,metric_value,latency_ms,throughput_sps,peak_mem_infer_mb,peak_mem_e2e_mb,peak_mem_mb,param_ratio,original_params,compressed_params,total_param_ratio,total_original_params,total_compressed_params,notes,git_commit
2026-03-11T00:49:14,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.530000,376.36,170.0,1163.9,1163.9,1163.9,,,,,,,,
2026-03-11T00:55:47,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.512000,72.46,441.6,821.2,821.2,821.2,,,,,,,,
2026-03-11T00:55:47,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.512000,72.31,442.6,821.2,821.2,821.2,,,,,,,,
2026-03-11T00:55:47,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.510767,230.53,138.8,776.5,776.5,776.5,,,,,,,,
2026-03-11T00:56:29,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.325000,74.80,427.8,860.2,860.2,860.2,,,,,,,,
2026-03-11T00:56:29,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.325000,74.52,429.4,860.2,860.2,860.2,,,,,,,,
2026-03-11T00:56:29,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.327000,230.76,138.7,814.9,814.9,814.9,,,,,,,,
2026-03-11T00:57:09,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.331000,73.84,433.4,898.5,898.5,898.5,,,,,,,,
2026-03-11T00:57:09,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.331000,75.05,426.4,898.5,898.5,898.5,,,,,,,,
2026-03-11T00:57:09,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.332000,227.83,140.5,842.4,842.4,842.4,,,,,,,,
2026-03-11T00:57:53,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.335833,76.56,418.0,926.7,926.7,926.7,,,,,,,,
2026-03-11T00:57:53,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.335833,75.39,424.5,926.7,926.7,926.7,,,,,,,,
2026-03-11T00:57:53,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.339167,230.44,138.9,870.7,870.7,870.7,,,,,,,,
2026-03-11T01:05:19,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.607645,64.39,497.0,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:05:19,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.607645,62.14,514.9,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:05:19,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.607951,141.92,225.5,615.7,615.7,615.7,,,,,,,,
2026-03-11T01:05:42,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.465704,62.62,511.0,698.9,698.9,698.9,,,,,,,,
2026-03-11T01:05:42,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.465704,62.47,512.2,698.9,698.9,698.9,,,,,,,,
2026-03-11T01:05:42,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.472924,137.27,233.1,655.1,655.1,655.1,,,,,,,,
2026-03-11T01:06:10,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.501567,64.10,499.2,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:06:10,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.501567,64.76,494.1,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:06:10,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.501567,142.38,224.7,681.5,681.5,681.5,,,,,,,,
2026-03-11T01:06:30,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.410714,56.81,563.3,764.8,764.8,764.8,,,,,,,,
2026-03-11T01:06:30,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.410714,56.75,563.8,764.8,764.8,764.8,,,,,,,,
2026-03-11T01:06:30,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.410714,125.95,254.1,707.2,707.2,707.2,,,,,,,,
2026-03-11T01:07:35,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.618960,63.68,502.6,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:07:35,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.618960,62.39,512.9,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:07:35,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.619572,142.87,224.0,615.7,615.7,615.7,,,,,,,,
2026-03-11T01:07:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.465704,64.98,492.5,698.9,698.9,698.9,,,,,,,,
2026-03-11T01:07:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.465704,63.77,501.8,698.9,698.9,698.9,,,,,,,,
2026-03-11T01:07:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.465704,136.36,234.7,655.1,655.1,655.1,,,,,,,,
2026-03-11T01:08:25,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.498433,64.15,498.8,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:08:25,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.498433,62.65,510.8,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:08:25,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.495298,141.20,226.6,693.3,693.3,693.3,,,,,,,,
2026-03-11T01:08:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.410714,57.42,557.3,776.6,776.6,776.6,,,,,,,,
2026-03-11T01:08:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.410714,57.54,556.1,776.6,776.6,776.6,,,,,,,,
2026-03-11T01:08:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.392857,127.03,251.9,731.2,731.2,731.2,,,,,,,,
2026-03-11T01:09:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.621713,62.40,512.8,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:09:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.621713,62.99,508.0,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:09:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.621713,142.67,224.3,615.7,615.7,615.7,,,,,,,,
2026-03-11T01:10:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.527076,63.00,507.9,698.9,698.9,698.9,,,,,,,,
2026-03-11T01:10:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.527076,62.84,509.2,698.9,698.9,698.9,,,,,,,,
2026-03-11T01:10:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.527076,136.88,233.8,655.1,655.1,655.1,,,,,,,,
2026-03-11T01:10:52,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.464286,54.87,583.2,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:10:52,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.464286,57.05,560.9,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:10:52,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.410714,126.10,253.8,681.5,681.5,681.5,,,,,,,,
2026-03-11T01:12:10,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.583486,71.84,445.4,779.8,779.8,779.8,,,,,,,,
2026-03-11T01:12:10,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.583486,72.16,443.5,779.8,779.8,779.8,,,,,,,,
2026-03-11T01:12:10,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.584709,223.17,143.4,735.2,735.2,735.2,,,,,,,,
2026-03-11T01:12:40,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.527076,69.33,461.6,824.3,824.3,824.3,,,,,,,,
2026-03-11T01:12:40,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.527076,69.36,461.3,824.3,824.3,824.3,,,,,,,,
2026-03-11T01:12:40,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.527076,223.37,143.3,779.3,779.3,779.3,,,,,,,,
2026-03-11T01:13:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.521944,71.62,446.8,866.2,866.2,866.2,,,,,,,,
2026-03-11T01:13:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.521944,73.24,436.9,866.2,866.2,866.2,,,,,,,,
2026-03-11T01:13:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.521944,236.96,135.0,820.8,820.8,820.8,,,,,,,,
2026-03-11T01:13:42,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.660714,66.70,479.8,902.7,902.7,902.7,,,,,,,,
2026-03-11T01:13:42,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.660714,66.48,481.4,902.7,902.7,902.7,,,,,,,,
2026-03-11T01:13:42,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.660714,209.86,152.5,858.3,858.3,858.3,,,,,,,,
2026-03-11T01:14:48,answerdotai/ModernBERT-base,copa,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.530000,124.37,514.6,1168.9,1168.9,1168.9,,,,,,,,
2026-03-11T01:14:48,answerdotai/ModernBERT-base,copa,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.530000,130.13,491.8,1168.9,1168.9,1168.9,,,,,,,,
2026-03-11T01:14:48,answerdotai/ModernBERT-base,copa,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.480000,236.53,270.6,1039.6,1039.6,1039.6,,,,,,,,
2026-03-11T01:19:34,answerdotai/ModernBERT-base,hans,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.515067,62.51,511.9,698.6,698.6,698.6,,,,,,,,
2026-03-11T01:19:34,answerdotai/ModernBERT-base,hans,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.515067,62.95,508.3,698.6,698.6,698.6,,,,,,,,
2026-03-11T01:19:34,answerdotai/ModernBERT-base,hans,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.515400,142.40,224.7,653.6,653.6,653.6,,,,,,,,
2026-03-11T01:20:27,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.490000,129.25,495.2,1168.9,1168.9,1168.9,,,,,,,,
2026-03-11T01:20:27,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.490000,124.81,512.8,1168.9,1168.9,1168.9,,,,,,,,
2026-03-11T01:20:27,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.490000,236.85,270.2,1039.6,1039.6,1039.6,,,,,,,,
2026-03-11T01:25:13,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.472867,63.48,504.1,698.6,698.6,698.6,,,,,,,,
2026-03-11T01:25:13,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.472867,63.09,507.2,698.6,698.6,698.6,,,,,,,,
2026-03-11T01:25:13,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.472567,143.11,223.6,653.6,653.6,653.6,,,,,,,,
2026-03-11T01:25:44,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.348000,66.34,482.4,736.8,736.8,736.8,,,,,,,,
2026-03-11T01:25:44,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.348000,65.83,486.1,736.8,736.8,736.8,,,,,,,,
2026-03-11T01:25:44,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.345000,141.95,225.4,691.3,691.3,691.3,,,,,,,,
2026-03-11T01:26:13,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.358000,65.09,491.6,774.5,774.5,774.5,,,,,,,,
2026-03-11T01:26:13,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.358000,65.06,491.8,774.5,774.5,774.5,,,,,,,,
2026-03-11T01:26:13,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.354000,140.25,228.2,728.8,728.8,728.8,,,,,,,,
2026-03-11T01:26:45,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.341667,66.57,480.7,812.0,812.0,812.0,,,,,,,,
2026-03-11T01:26:45,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.341667,66.45,481.6,812.0,812.0,812.0,,,,,,,,
2026-03-11T01:26:45,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.344167,141.41,226.3,754.4,754.4,754.4,,,,,,,,
2026-03-11T01:27:37,answerdotai/ModernBERT-base,copa,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.480000,124.29,514.9,1168.9,1168.9,1168.9,,,,,,,,
2026-03-11T01:27:37,answerdotai/ModernBERT-base,copa,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.480000,123.93,516.4,1168.9,1168.9,1168.9,,,,,,,,
2026-03-11T01:27:37,answerdotai/ModernBERT-base,copa,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.500000,236.34,270.8,1039.6,1039.6,1039.6,,,,,,,,
2026-03-11T01:32:24,answerdotai/ModernBERT-base,hans,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.509933,63.35,505.1,698.6,698.6,698.6,,,,,,,,
2026-03-11T01:32:24,answerdotai/ModernBERT-base,hans,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.509933,66.27,482.9,698.6,698.6,698.6,,,,,,,,
2026-03-11T01:32:24,answerdotai/ModernBERT-base,hans,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.510467,142.37,224.8,653.6,653.6,653.6,,,,,,,,
2026-03-11T01:33:28,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.560000,140.72,454.8,1291.9,1291.9,1291.9,,,,,,,,
2026-03-11T01:33:28,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.560000,140.54,455.4,1291.9,1291.9,1291.9,,,,,,,,
2026-03-11T01:33:28,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.530000,375.02,170.7,1163.9,1163.9,1163.9,,,,,,,,
2026-03-11T01:40:01,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.512000,73.21,437.1,821.2,821.2,821.2,,,,,,,,
2026-03-11T01:40:01,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.512000,73.38,436.1,821.2,821.2,821.2,,,,,,,,
2026-03-11T01:40:01,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.510767,231.98,137.9,776.5,776.5,776.5,,,,,,,,
2026-03-11T01:40:42,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.325000,76.54,418.1,860.2,860.2,860.2,,,,,,,,
2026-03-11T01:40:42,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.325000,75.07,426.3,860.2,860.2,860.2,,,,,,,,
2026-03-11T01:40:42,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.327000,230.86,138.6,814.9,814.9,814.9,,,,,,,,
2026-03-11T01:41:21,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.331000,73.19,437.2,898.5,898.5,898.5,,,,,,,,
2026-03-11T01:41:21,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.331000,72.19,443.3,898.5,898.5,898.5,,,,,,,,
2026-03-11T01:41:21,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.332000,227.78,140.5,842.4,842.4,842.4,,,,,,,,
2026-03-11T01:42:03,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.335833,76.07,420.7,926.7,926.7,926.7,,,,,,,,
2026-03-11T01:42:03,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.335833,75.30,424.9,926.7,926.7,926.7,,,,,,,,
2026-03-11T01:42:03,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.339167,228.31,140.2,870.7,870.7,870.7,,,,,,,,
2026-03-11T01:43:41,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.607645,62.67,510.6,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:43:41,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.607645,62.85,509.1,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:43:41,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.607951,141.47,226.2,615.7,615.7,615.7,,,,,,,,
2026-03-11T01:44:04,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.465704,62.66,510.7,698.9,698.9,698.9,,,,,,,,
2026-03-11T01:44:04,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.465704,62.51,511.9,698.9,698.9,698.9,,,,,,,,
2026-03-11T01:44:04,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.472924,135.39,236.3,655.1,655.1,655.1,,,,,,,,
2026-03-11T01:44:31,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.501567,62.49,512.1,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:44:31,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.501567,61.92,516.8,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:44:31,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.501567,141.10,226.8,693.3,693.3,693.3,,,,,,,,
2026-03-11T01:44:51,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.410714,57.53,556.2,776.6,776.6,776.6,,,,,,,,
2026-03-11T01:44:51,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.410714,56.79,563.5,776.6,776.6,776.6,,,,,,,,
2026-03-11T01:44:51,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.410714,126.20,253.6,731.2,731.2,731.2,,,,,,,,
2026-03-11T01:45:55,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.618960,63.89,500.8,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:45:55,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.618960,62.98,508.1,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:45:55,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.619572,141.15,226.7,615.7,615.7,615.7,,,,,,,,
2026-03-11T01:46:19,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.465704,64.82,493.7,698.9,698.9,698.9,,,,,,,,
2026-03-11T01:46:19,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.465704,61.10,523.7,698.9,698.9,698.9,,,,,,,,
