timestamp,model_id,task,dataset_split,dataset_size,seq_len,batch_size,dtype,method,qkv_mode,rank,budget,scope,backend,attn_mode,seed,calib_dataset,calib_split,calib_samples,calib_batches,calib_seed,calib_seq_len,calib_source,eval_target,metric_name,metric_value,latency_ms,throughput_sps,peak_mem_infer_mb,peak_mem_e2e_mb,peak_mem_mb,param_ratio,original_params,compressed_params,total_param_ratio,total_original_params,total_compressed_params,notes,git_commit
2026-03-18T11:55:38,textattack/bert-base-uncased-MNLI,anli_r3,test_r3,1200,512,32,bf16,drone,per_head,,,qkv+ffn,flashsvd,einsum,0,anli_r3,train_r3,512,16,0,512,anli_r3:train_r3,anli_r3:test_r3,accuracy,0.338333,45.18,708.3,510.5,510.5,510.5,0.5278,84934656,44826624,0.6337,109484547,69376515,,377cff6
2026-03-18T11:55:51,textattack/bert-base-uncased-MNLI,anli_r3,test_r3,1200,512,32,bf16,drone,per_head,,,qkv+ffn,flashsvd15,einsum,0,anli_r3,train_r3,512,16,0,512,anli_r3:train_r3,anli_r3:test_r3,accuracy,0.337500,31.85,1004.6,514.3,514.3,514.3,0.5278,84934656,44826624,0.6337,109484547,69376515,,377cff6
2026-03-18T11:56:13,textattack/bert-base-uncased-MNLI,anli_r3,test_r3,1200,512,32,bf16,adasvd,per_head,,,qkv+ffn,naive,einsum,0,anli_r3,train_r3,128,4,0,512,anli_r3:train_r3,anli_r3:test_r3,accuracy,0.347500,102.60,311.9,1166.6,1166.6,1166.6,0.7609,110886912,84371712,0.7578,109484547,82969347,,377cff6
2026-03-18T11:56:28,textattack/bert-base-uncased-MNLI,anli_r3,test_r3,1200,512,32,bf16,adasvd,per_head,,,qkv+ffn,naive,sdpa,0,anli_r3,train_r3,128,4,0,512,anli_r3:train_r3,anli_r3:test_r3,accuracy,0.345833,27.55,1161.6,782.6,782.6,782.6,0.7609,110886912,84371712,0.7578,109484547,82969347,sdpa_path=flash,377cff6
2026-03-18T11:56:45,textattack/bert-base-uncased-MNLI,anli_r3,test_r3,1200,512,32,bf16,adasvd,per_head,,,qkv+ffn,flashsvd,einsum,0,anli_r3,train_r3,128,4,0,512,anli_r3:train_r3,anli_r3:test_r3,accuracy,0.344167,58.49,547.1,520.9,520.9,520.9,0.7609,110886912,84371712,0.7578,109484547,82969347,,377cff6
2026-03-18T11:56:59,textattack/bert-base-uncased-MNLI,anli_r3,test_r3,1200,512,32,bf16,adasvd,per_head,,,qkv+ffn,flashsvd15,einsum,0,anli_r3,train_r3,128,4,0,512,anli_r3:train_r3,anli_r3:test_r3,accuracy,0.345000,20.45,1564.5,521.1,521.1,521.1,0.7609,110886912,84371712,0.7578,109484547,82969347,,377cff6
2026-03-18T15:40:40,textattack/bert-base-uncased-CoLA,cola,validation,1043,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,cola:validation,matthews_correlation,0.533877,55.33,571.2,776.5,776.5,776.5,1.0000,109483778,109483778,1.0000,109483778,109483778,,377cff6
2026-03-18T15:40:58,textattack/bert-base-uncased-CoLA,cola,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,matthews_correlation,0.533877,55.26,579.1,784.4,784.4,784.4,,,,,,,,
2026-03-18T15:41:15,textattack/bert-base-uncased-SST-2,sst2,validation,872,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,sst2:validation,accuracy,0.924312,54.47,571.8,776.5,776.5,776.5,1.0000,109483778,109483778,1.0000,109483778,109483778,,377cff6
2026-03-18T15:41:57,textattack/bert-base-uncased-SST-2,sst2,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,accuracy,0.924312,54.34,588.8,785.0,785.0,785.0,,,,,,,,
2026-03-18T15:42:15,textattack/bert-base-uncased-MRPC,mrpc,validation,408,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,mrpc:validation,f1,0.910035,55.54,565.1,776.5,776.5,776.5,1.0000,109483778,109483778,1.0000,109483778,109483778,,377cff6
2026-03-18T15:42:29,textattack/bert-base-uncased-MRPC,mrpc,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,f1,0.910035,54.75,584.5,785.0,785.0,785.0,,,,,,,,
2026-03-18T15:45:22,textattack/bert-base-uncased-QQP,qqp,validation,40430,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,qqp:validation,f1,0.878463,56.42,566.9,776.5,776.5,776.5,1.0000,109483778,109483778,1.0000,109483778,109483778,,377cff6
2026-03-18T15:51:24,textattack/bert-base-uncased-QQP,qqp,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,f1,0.878463,56.53,566.0,785.0,785.0,785.0,,,,,,,,
2026-03-18T15:52:17,textattack/bert-base-uncased-MNLI,mnli,validation_matched,9815,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,mnli:validation_matched,accuracy,0.846154,56.49,566.0,776.5,776.5,776.5,1.0000,109484547,109484547,1.0000,109484547,109484547,,377cff6
2026-03-18T15:57:53,textattack/bert-base-uncased-MNLI,mnli,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,accuracy,0.846154,55.82,573.3,785.0,785.0,785.0,,,,,,,,
2026-03-18T15:58:29,textattack/bert-base-uncased-QNLI,qnli,validation,5463,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,qnli:validation,accuracy,0.915614,56.05,570.0,776.5,776.5,776.5,1.0000,109483778,109483778,1.0000,109483778,109483778,,377cff6
2026-03-18T16:00:54,textattack/bert-base-uncased-QNLI,qnli,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,accuracy,0.915614,56.29,568.4,785.0,785.0,785.0,,,,,,,,
2026-03-18T16:01:12,textattack/bert-base-uncased-RTE,rte,validation,277,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,rte:validation,accuracy,0.725632,54.55,564.2,776.5,776.5,776.5,1.0000,109483778,109483778,1.0000,109483778,109483778,,377cff6
2026-03-18T16:01:27,textattack/bert-base-uncased-RTE,rte,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,accuracy,0.725632,54.32,589.1,785.0,785.0,785.0,,,,,,,,
2026-03-18T16:01:47,textattack/bert-base-uncased-STS-B,stsb,validation,1500,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,stsb:validation,pearson,0.880531,56.17,568.2,776.5,776.5,776.5,1.0000,109483009,109483009,1.0000,109483009,109483009,,377cff6
2026-03-18T16:02:05,textattack/bert-base-uncased-STS-B,stsb,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,pearson,0.880531,56.33,568.0,785.0,785.0,785.0,,,,,,,,
2026-03-18T16:02:28,textattack/bert-base-uncased-CoLA,cola,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,matthews_correlation,0.533877,55.77,573.8,784.4,784.4,784.4,,,,,,,,
2026-03-18T16:02:37,textattack/bert-base-uncased-SST-2,sst2,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,accuracy,0.924312,54.60,586.1,785.0,785.0,785.0,,,,,,,,
2026-03-18T16:02:46,textattack/bert-base-uncased-MRPC,mrpc,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,f1,0.910035,55.44,577.2,785.0,785.0,785.0,,,,,,,,
2026-03-18T16:04:08,textattack/bert-base-uncased-QQP,qqp,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,f1,0.878463,56.27,568.7,785.0,785.0,785.0,,,,,,,,
2026-03-18T16:04:33,textattack/bert-base-uncased-MNLI,mnli,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,accuracy,0.846154,56.32,568.2,785.0,785.0,785.0,,,,,,,,
2026-03-18T16:04:49,textattack/bert-base-uncased-QNLI,qnli,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,accuracy,0.915614,56.33,568.1,785.0,785.0,785.0,,,,,,,,
2026-03-18T16:04:56,textattack/bert-base-uncased-RTE,rte,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,accuracy,0.725632,54.41,588.1,785.0,785.0,785.0,,,,,,,,
2026-03-18T16:05:06,textattack/bert-base-uncased-STS-B,stsb,validation,,,,bf16,dense,,,,,naive,einsum,,,,,,,,,,pearson,0.880531,56.13,570.1,785.0,785.0,785.0,,,,,,,,
